Tahun,Upah,Upah Minimum Provinsi,Garis Kemiskinan,Pengeluaran,Label,Jenis,Provinsi,Daerah,Periode
2016,2063859.5884111512,16176.191751940783,88303.99999999997,688464.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan,September
2016,2063859.5884111512,16176.191751940783,90023.0,688464.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan,Maret
2016,2063859.5884111512,16176.191751940783,54579.0,304333.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Perkotaan,September
2016,2063859.5884111512,16176.191751940783,56501.0,304333.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Perkotaan,Maret
2016,2063859.5884111512,16176.191751940783,66682.99999999997,452140.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2016,2063859.5884111512,16176.191751940783,69594.0,452140.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2016,2063859.5884111512,16176.191751940783,281676.0,1193719.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan,September
2016,2063859.5884111512,16176.191751940783,286669.0,1193719.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan,Maret
2016,2063859.5884111512,16176.191751940783,263674.0,650513.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Perkotaan,September
2016,2063859.5884111512,16176.191751940783,267428.0,650513.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Perkotaan,Maret
2016,2063859.5884111512,16176.191751940783,270601.0,859529.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,September
2016,2063859.5884111512,16176.191751940783,275361.0,859529.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2017,2203755.475767107,17521.647673179392,204192.0,537563.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Pedesaan,September
2017,2203755.475767107,17521.647673179392,209432.0,537563.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Pedesaan,Maret
2017,2203755.475767107,17521.647673179392,215790.0,393725.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Perkotaan,September
2017,2203755.475767107,17521.647673179392,226047.0,393725.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Perkotaan,Maret
2017,2203755.475767107,17521.647673179392,211452.0,450618.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2017,2203755.475767107,17521.647673179392,219551.0,450618.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2017,2203755.475767107,17521.647673179392,92452.00000000003,719573.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan,September
2017,2203755.475767107,17521.647673179392,94402.0,719573.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan,Maret
2017,2203755.475767107,17521.647673179392,58643.0,318753.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Perkotaan,September
2017,2203755.475767107,17521.647673179392,61741.0,318753.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Perkotaan,Maret
2017,2203755.475767107,17521.647673179392,72009.0,477290.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2017,2203755.475767107,17521.647673179392,74807.00000000003,477290.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2017,2203755.475767107,17521.647673179392,296644.0,1257137.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan,September
2017,2203755.475767107,17521.647673179392,303834.0,1257137.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan,Maret
2017,2203755.475767107,17521.647673179392,274434.0,712478.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Perkotaan,September
2017,2203755.475767107,17521.647673179392,287788.0,712478.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Perkotaan,Maret
2017,2203755.475767107,17521.647673179392,283461.0,927908.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,September
2017,2203755.475767107,17521.647673179392,294358.0,927908.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2018,2194925.7550661396,19059.305370382895,218173.0,593699.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Pedesaan,September
2018,2194925.7550661396,19059.305370382895,230867.0,593699.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Pedesaan,Maret
2018,2194925.7550661396,19059.305370382895,236336.0,425295.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Perkotaan,September
2018,2194925.7550661396,19059.305370382895,240452.0,425295.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Perkotaan,Maret
2018,2194925.7550661396,19059.305370382895,229289.0,495464.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2018,2194925.7550661396,19059.305370382895,236638.0,495464.0,Ekonomi Berkembang,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2018,2194925.7550661396,19059.305370382895,96376.0,712200.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan,September
2018,2194925.7550661396,19059.305370382895,96857.0,712200.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan,Maret
2018,2194925.7550661396,19059.305370382895,63581.0,384046.99999999994,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Perkotaan,September
2018,2194925.7550661396,19059.305370382895,65796.0,384046.99999999994,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Perkotaan,Maret
2018,2194925.7550661396,19059.305370382895,77256.0,520779.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2018,2194925.7550661396,19059.305370382895,79099.0,520779.0,Ekonomi Berkembang,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2018,2194925.7550661396,19059.305370382895,314549.0,1305899.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan,September
2018,2194925.7550661396,19059.305370382895,327725.0,1305899.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan,Maret
2018,2194925.7550661396,19059.305370382895,299917.0,809342.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Perkotaan,September
2018,2194925.7550661396,19059.305370382895,306250.0,809342.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Perkotaan,Maret
2018,2194925.7550661396,19059.305370382895,306545.0,1016243.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,September
2018,2194925.7550661396,19059.305370382895,315737.0,1016243.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2019,2378142.459611218,20600.39148860052,238425.0,566414.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan,September
2019,2378142.459611218,20600.39148860052,251107.0,566414.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan,Maret
2019,2378142.459611218,20600.39148860052,254134.0,427806.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Perkotaan,September
2019,2378142.459611218,20600.39148860052,260579.0,427806.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Perkotaan,Maret
2019,2378142.459611218,20600.39148860052,247704.0,487933.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2019,2378142.459611218,20600.39148860052,256826.0,487933.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2019,2378142.459611218,20600.39148860052,100571.99999999997,724941.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan,September
2019,2378142.459611218,20600.39148860052,103663.00000000003,724941.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan,Maret
2019,2378142.459611218,20600.39148860052,68088.0,388568.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Perkotaan,September
2019,2378142.459611218,20600.39148860052,70484.0,388568.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Perkotaan,Maret
2019,2378142.459611218,20600.39148860052,82176.0,534484.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2019,2378142.459611218,20600.39148860052,84729.0,534484.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2019,2378142.459611218,20600.39148860052,338997.0,1291355.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan,September
2019,2378142.459611218,20600.39148860052,354770.0,1291355.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan,Maret
2019,2378142.459611218,20600.39148860052,322223.0,816375.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Perkotaan,September
2019,2378142.459611218,20600.39148860052,331063.0,816375.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Perkotaan,Maret
2019,2378142.459611218,20600.39148860052,329880.0,1022418.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,September
2019,2378142.459611218,20600.39148860052,341555.0,1022418.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2020,2663314.8453752818,22364.74537108434,257455.0,597001.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan,September
2020,2663314.8453752818,22364.74537108434,265149.0,597001.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan,Maret
2020,2663314.8453752818,22364.74537108434,268024.0,454091.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Perkotaan,September
2020,2663314.8453752818,22364.74537108434,275659.0,454091.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Perkotaan,Maret
2020,2663314.8453752818,22364.74537108434,263690.0,516183.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2020,2663314.8453752818,22364.74537108434,271199.0,516183.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2020,2663314.8453752818,22364.74537108434,105906.0,729927.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan,September
2020,2663314.8453752818,22364.74537108434,110314.0,729927.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan,Maret
2020,2663314.8453752818,22364.74537108434,71719.0,397055.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Perkotaan,September
2020,2663314.8453752818,22364.74537108434,75131.99999999997,397055.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Perkotaan,Maret
2020,2663314.8453752818,22364.74537108434,86573.99999999997,541681.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2020,2663314.8453752818,22364.74537108434,90832.0,541681.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2020,2663314.8453752818,22364.74537108434,363361.0,1326929.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan,September
2020,2663314.8453752818,22364.74537108434,375463.0,1326929.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan,Maret
2020,2663314.8453752818,22364.74537108434,339743.0,851147.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Perkotaan,September
2020,2663314.8453752818,22364.74537108434,350791.0,851147.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Perkotaan,Maret
2020,2663314.8453752818,22364.74537108434,350264.0,1057864.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,September
2020,2663314.8453752818,22364.74537108434,362031.0,1057864.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2021,2669523.2427431494,22814.687575888693,276910.0,608651.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan,September
2021,2669523.2427431494,22814.687575888693,286095.0,608651.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan,Maret
2021,2669523.2427431494,22814.687575888693,281013.0,472236.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Perkotaan,September
2021,2669523.2427431494,22814.687575888693,288566.0,472236.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Perkotaan,Maret
2021,2669523.2427431494,22814.687575888693,279240.0,533482.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2021,2669523.2427431494,22814.687575888693,287467.0,533482.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2021,2669523.2427431494,22814.687575888693,112893.99999999997,760367.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan,September
2021,2669523.2427431494,22814.687575888693,117656.00000000003,760367.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan,Maret
2021,2669523.2427431494,22814.687575888693,77317.0,416008.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Perkotaan,September
2021,2669523.2427431494,22814.687575888693,79900.0,416008.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Perkotaan,Maret
2021,2669523.2427431494,22814.687575888693,93251.0,570614.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2021,2669523.2427431494,22814.687575888693,96988.0,570614.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2021,2669523.2427431494,22814.687575888693,389804.0,1369018.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan,September
2021,2669523.2427431494,22814.687575888693,403751.0,1369018.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan,Maret
2021,2669523.2427431494,22814.687575888693,358330.0,888244.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Perkotaan,September
2021,2669523.2427431494,22814.687575888693,368465.0,888244.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Perkotaan,Maret
2021,2669523.2427431494,22814.687575888693,372491.0,1104096.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,September
2021,2669523.2427431494,22814.687575888693,384455.0,1104096.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2022,2399113.0462760157,22814.687575888693,298268.0,647737.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan,September
2022,2399113.0462760157,22814.687575888693,316179.0,647737.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan,Maret
2022,2399113.0462760157,22814.687575888693,300359.0,497655.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Perkotaan,September
2022,2399113.0462760157,22814.687575888693,316911.0,497655.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Perkotaan,Maret
2022,2399113.0462760157,22814.687575888693,299433.0,566223.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2022,2399113.0462760157,22814.687575888693,316597.0,566223.0,Ekonomi Maju,Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2022,2399113.0462760157,22814.687575888693,120903.0,749233.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan,September
2022,2399113.0462760157,22814.687575888693,127538.0,749233.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan,Maret
2022,2399113.0462760157,22814.687575888693,83054.0,430993.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Perkotaan,September
2022,2399113.0462760157,22814.687575888693,88302.0,430993.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Perkotaan,Maret
2022,2399113.0462760157,22814.687575888693,100322.0,576387.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,September
2022,2399113.0462760157,22814.687575888693,106355.0,576387.0,Ekonomi Maju,Non-Makanan,SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2022,2399113.0462760157,22814.687575888693,419172.0,1396970.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan,September
2022,2399113.0462760157,22814.687575888693,443717.0,1396970.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan,Maret
2022,2399113.0462760157,22814.687575888693,383414.0,928649.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Perkotaan,September
2022,2399113.0462760157,22814.687575888693,405213.0,928649.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Perkotaan,Maret
2022,2399113.0462760157,22814.687575888693,399755.0,1142611.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,September
2022,2399113.0462760157,22814.687575888693,422952.0,1142611.0,Ekonomi Maju,Gabungan (Total),SULAWESI SELATAN,Pedesaan & Perkotaan,Maret
2015,1902993.1143903972,11841.739814428665,190438.0,385082.00000000006,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan,September
2015,1902993.1143903972,11841.739814428665,200424.0,385082.00000000006,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan,Maret
2015,1902993.1143903972,11841.739814428665,196016.0,306600.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Perkotaan,September
2015,1902993.1143903972,11841.739814428665,204787.0,306600.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Perkotaan,Maret
2015,1902993.1143903972,11841.739814428665,194409.0,329208.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,September
2015,1902993.1143903972,11841.739814428665,203530.0,329208.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,Maret
2015,1902993.1143903972,11841.739814428665,79264.0,520583.0,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Pedesaan,September
2015,1902993.1143903972,11841.739814428665,81806.00000000003,520583.0,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Pedesaan,Maret
2015,1902993.1143903972,11841.739814428665,56620.0,272944.99999999994,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Perkotaan,September
2015,1902993.1143903972,11841.739814428665,59583.0,272944.99999999994,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Perkotaan,Maret
2015,1902993.1143903972,11841.739814428665,63144.00000000003,344281.0,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,September
2015,1902993.1143903972,11841.739814428665,65986.0,344281.0,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,Maret
2015,1902993.1143903972,11841.739814428665,269703.0,905665.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Pedesaan,September
2015,1902993.1143903972,11841.739814428665,282230.0,905665.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Pedesaan,Maret
2015,1902993.1143903972,11841.739814428665,252636.0,579545.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Perkotaan,September
2015,1902993.1143903972,11841.739814428665,264371.0,579545.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Perkotaan,Maret
2015,1902993.1143903972,11841.739814428665,257553.0,673488.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Pedesaan & Perkotaan,September
2015,1902993.1143903972,11841.739814428665,269516.0,673488.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Pedesaan & Perkotaan,Maret
2016,3252698.7021648707,13276.89279708318,205281.0,439023.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan,September
2016,3252698.7021648707,13276.89279708318,209281.0,439023.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan,Maret
2016,3252698.7021648707,13276.89279708318,212249.0,343145.00000000006,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Perkotaan,September
2016,3252698.7021648707,13276.89279708318,215718.0,343145.00000000006,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Perkotaan,Maret
2016,3252698.7021648707,13276.89279708318,210619.0,371733.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,September
2016,3252698.7021648707,13276.89279708318,213918.0,371733.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,Maret
2016,3252698.7021648707,13276.89279708318,84546.0,657421.0,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Pedesaan,September
2016,3252698.7021648707,13276.89279708318,85004.0,657421.0,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Pedesaan,Maret
2016,3252698.7021648707,13276.89279708318,59712.0,340273.00000000006,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Perkotaan,September
2016,3252698.7021648707,13276.89279708318,61261.0,340273.00000000006,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Perkotaan,Maret
2016,3252698.7021648707,13276.89279708318,66669.0,434835.0,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,September
2016,3252698.7021648707,13276.89279708318,68243.0,434835.0,Ekonomi Berkembang,Non-Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,Maret
2016,3252698.7021648707,13276.89279708318,289827.0,1096445.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Pedesaan,September
2016,3252698.7021648707,13276.89279708318,294286.0,1096445.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Pedesaan,Maret
2016,3252698.7021648707,13276.89279708318,271961.0,683418.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Perkotaan,September
2016,3252698.7021648707,13276.89279708318,276978.0,683418.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Perkotaan,Maret
2016,3252698.7021648707,13276.89279708318,277288.0,806568.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Pedesaan & Perkotaan,September
2016,3252698.7021648707,13276.89279708318,282161.0,806568.0,Ekonomi Berkembang,Gabungan (Total),SULAWESI TENGGARA,Pedesaan & Perkotaan,Maret
2017,2309022.3022489557,14383.156554546034,211529.0,483415.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan,September
2017,2309022.3022489557,14383.156554546034,218461.0,483415.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan,Maret
2017,2309022.3022489557,14383.156554546034,217357.0,375141.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Perkotaan,September
2017,2309022.3022489557,14383.156554546034,227757.0,375141.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Perkotaan,Maret
2017,2309022.3022489557,14383.156554546034,215619.0,409856.0,Ekonomi Berkembang,Makanan,SULAWESI TENGGARA,Pedesaan & Perkotaan,September
